share_sm,age,gender,education_level,income_level,cond,ResponseId,country,finished,condName,belief_in_cc,policy_support,wept,country_standard,alpha2,alpha3,share_sm_jittered
1.0,28.0,2.0,3.0,1.0,6,R_1lgeO8jiQaJbPnO,ecuador,1,SystemJust,79.75,72.6,3.0,Ecuador,EC,ECU,1.2930570433276216
1.0,37.0,1.0,3.0,3.0,12,R_3nf8UAiWfAtaA3x,ecuador,1,BindingMoral,93.5,76.0,8.0,Ecuador,EC,ECU,1.0684173822484373
,33.0,1.0,4.0,1.0,9,R_2bQz7sjujZ8r0Zp,ecuador,1,Letter2Future,99.0,85.88888888888889,8.0,Ecuador,EC,ECU,
1.0,34.0,2.0,3.0,7.0,11,R_2qegYVqD3QMDDGt,ecuador,1,FutureSelfCont,84.5,58.66666666666666,8.0,Ecuador,EC,ECU,0.8315412213058118
1.0,47.0,2.0,3.0,5.0,12,R_41Mp30vWWO6P4Xv,ecuador,1,BindingMoral,100.0,86.6,3.0,Ecuador,EC,ECU,0.8680663067579655
1.0,18.0,2.0,2.0,1.0,2,R_3KTsr9oyTyjABpP,ecuador,1,Identity-Social-Norms-Intervention,100.0,84.66666666666667,2.0,Ecuador,EC,ECU,1.1721150219751082
1.0,24.0,1.0,3.0,2.0,7,R_eljAZJvburfAPdv,ecuador,1,PsychDistance,75.25,60.6,8.0,Ecuador,EC,ECU,1.0979942504069873
1.0,50.0,2.0,3.0,3.0,8,R_3OdFfS8QoqfmBQf,ecuador,1,PluralIgnorance,78.75,73.66666666666667,7.0,Ecuador,EC,ECU,1.2426009215152778
1.0,19.0,1.0,3.0,9.0,7,R_2fiBe59OOpP0Pds,ecuador,1,PsychDistance,91.25,59.875,0.0,Ecuador,EC,ECU,0.9416812931586874
1.0,23.0,1.0,2.0,1.0,4,R_3PulkTGmv3RvVOF,ecuador,1,SciConsens,84.5,78.77777777777777,2.0,Ecuador,EC,ECU,1.3833140175358807
1.0,35.0,2.0,2.0,1.0,1,R_2eOkD0oQp89IfZ3,ecuador,1,Control,55.5,63.875,8.0,Ecuador,EC,ECU,1.0799701589547885
1.0,29.0,1.0,3.0,1.0,3,R_2tkTIT2liXnVTqu,ecuador,1,NegativeEmotions,89.5,80.77777777777777,3.0,Ecuador,EC,ECU,0.9828353129933766
1.0,21.0,2.0,3.0,3.0,7,R_1CqY4XGwWlonTYD,ecuador,1,PsychDistance,95.0,73.42857142857143,8.0,Ecuador,EC,ECU,1.352653753386476
1.0,23.0,1.0,2.0,1.0,11,R_1hGOw7VPh1p53Pf,ecuador,1,FutureSelfCont,100.0,78.22222222222223,8.0,Ecuador,EC,ECU,0.92690958964203
,36.0,1.0,3.0,6.0,3,R_20UJunTLtqro6X6,ecuador,1,NegativeEmotions,90.75,78.88888888888889,8.0,Ecuador,EC,ECU,
1.0,33.0,2.0,3.0,9.0,6,R_2w4u0coduW4f5Oo,ecuador,1,SystemJust,98.75,82.0,1.0,Ecuador,EC,ECU,1.0145110750873678
0.0,31.0,2.0,4.0,6.0,9,R_3kAgcU2nrVG3d0d,ecuador,1,Letter2Future,99.75,72.33333333333333,7.0,Ecuador,EC,ECU,0.00889647235874219
0.0,44.0,1.0,3.0,4.0,5,R_2dWLEFOUooBE61f,ecuador,1,CollectAction,94.5,97.14285714285714,2.0,Ecuador,EC,ECU,0.15002331450715117
,36.0,1.0,2.0,2.0,10,R_brcBFR0pk0QjQmR,ecuador,1,DynamicNorm,83.25,69.33333333333333,1.0,Ecuador,EC,ECU,
1.0,51.0,2.0,3.0,6.0,3,R_27IN5qcAWHsS8Ki,ecuador,1,NegativeEmotions,63.0,36.55555555555556,2.0,Ecuador,EC,ECU,0.9890134736833067
1.0,29.0,2.0,3.0,4.0,2,R_1InF4dczkG61ARc,ecuador,1,Identity-Social-Norms-Intervention,96.75,71.33333333333333,2.0,Ecuador,EC,ECU,0.8785617888568528
,18.0,2.0,3.0,1.0,2,R_2b29G9ZfUjP2a5y,ecuador,1,Identity-Social-Norms-Intervention,100.0,56.77777777777778,8.0,Ecuador,EC,ECU,
,24.0,1.0,2.0,1.0,1,R_3nc9fq2dVifrgNi,ecuador,1,Control,51.75,77.44444444444444,8.0,Ecuador,EC,ECU,
,39.0,1.0,3.0,9.0,5,R_2ZII6s5T4iU5U4m,ecuador,1,CollectAction,13.75,57.625,8.0,Ecuador,EC,ECU,
1.0,25.0,2.0,3.0,1.0,8,R_2wSvlRvKaVoFuBt,ecuador,1,PluralIgnorance,100.0,99.77777777777776,8.0,Ecuador,EC,ECU,1.0807163078950952
1.0,40.0,1.0,3.0,4.0,5,R_3MJTKJmUk5MBqaD,ecuador,1,CollectAction,72.75,70.55555555555556,8.0,Ecuador,EC,ECU,1.0438382872255307
,21.0,2.0,2.0,2.0,11,R_3gTtgZj1YyXvPlU,ecuador,1,FutureSelfCont,90.5,88.11111111111111,8.0,Ecuador,EC,ECU,
1.0,39.0,1.0,4.0,5.0,8,R_3mf7oZComXq6M2c,ecuador,1,PluralIgnorance,100.0,95.11111111111111,8.0,Ecuador,EC,ECU,0.9246049054092661
,26.0,2.0,3.0,4.0,1,R_10xgD8KIsDhUARz,ecuador,1,Control,86.0,71.5,0.0,Ecuador,EC,ECU,
,25.0,2.0,3.0,6.0,3,R_1K9hMEq8VUCpAdx,ecuador,1,NegativeEmotions,84.25,62.25,1.0,Ecuador,EC,ECU,
1.0,23.0,2.0,3.0,6.0,2,R_1OOH0HDDk2zoMZ5,ecuador,1,Identity-Social-Norms-Intervention,88.25,70.44444444444444,3.0,Ecuador,EC,ECU,1.0116449949975979
,23.0,1.0,3.0,4.0,3,R_3HMSESNWlz1ctz8,ecuador,1,NegativeEmotions,100.0,75.33333333333333,0.0,Ecuador,EC,ECU,
1.0,41.0,2.0,3.0,2.0,4,R_OriYHkQqFbLBO4p,ecuador,1,SciConsens,97.25,65.55555555555556,8.0,Ecuador,EC,ECU,1.0142074521240356
1.0,30.0,2.0,3.0,6.0,2,R_NWn68PRR2RWG7Qt,ecuador,1,Identity-Social-Norms-Intervention,100.0,58.888888888888886,2.0,Ecuador,EC,ECU,1.195340789036238
1.0,28.0,2.0,3.0,6.0,8,R_QnMqZNHUPSxZ89b,ecuador,1,PluralIgnorance,95.25,75.11111111111111,8.0,Ecuador,EC,ECU,1.037276880968835
,23.0,1.0,3.0,4.0,3,R_1NrI9nQnm9YSY3d,ecuador,1,NegativeEmotions,49.5,53.44444444444444,1.0,Ecuador,EC,ECU,
1.0,43.0,2.0,3.0,5.0,1,R_3KuXdpL6FVA2Wxe,ecuador,1,Control,100.0,89.11111111111111,1.0,Ecuador,EC,ECU,1.2268153639039034
,35.0,2.0,3.0,4.0,12,R_1FxOwotxn9nbLJE,ecuador,1,BindingMoral,100.0,95.55555555555556,8.0,Ecuador,EC,ECU,
1.0,73.0,1.0,4.0,7.0,9,R_8HXB3jhvcRN2sdb,ecuador,1,Letter2Future,100.0,90.77777777777776,8.0,Ecuador,EC,ECU,0.8409642330662127
0.0,34.0,2.0,3.0,5.0,6,R_2tzHxWTzsjKyirT,ecuador,1,SystemJust,100.0,57.77777777777778,8.0,Ecuador,EC,ECU,-0.019393607974743265
1.0,23.0,1.0,2.0,1.0,11,R_21ypmgmaLKfOcpW,ecuador,1,FutureSelfCont,87.75,82.57142857142857,8.0,Ecuador,EC,ECU,1.138191776567328
0.0,22.0,1.0,2.0,1.0,1,R_3LbDTWxZJxOxZdv,ecuador,1,Control,100.0,80.0,8.0,Ecuador,EC,ECU,0.1686977645204281
0.0,25.0,1.0,2.0,1.0,2,R_1pxw4kFUOXJSsLp,ecuador,1,Identity-Social-Norms-Intervention,76.75,61.888888888888886,1.0,Ecuador,EC,ECU,-0.28540910469502395
1.0,28.0,2.0,3.0,4.0,12,R_2qeBBAzArzUhpIp,ecuador,1,BindingMoral,80.75,69.77777777777777,2.0,Ecuador,EC,ECU,1.0349674587934652
1.0,23.0,2.0,3.0,4.0,9,R_3PQWu9N2OGtUFjx,ecuador,1,Letter2Future,84.25,74.0,8.0,Ecuador,EC,ECU,1.0803818905364384
1.0,46.0,1.0,3.0,1.0,7,R_1OPNI4avFCDhe9v,ecuador,1,PsychDistance,100.0,95.11111111111111,8.0,Ecuador,EC,ECU,0.8431372683604157
1.0,22.0,3.0,3.0,1.0,10,R_2ZZUltqiNoI9Y2U,ecuador,1,DynamicNorm,8.75,58.71428571428572,8.0,Ecuador,EC,ECU,0.9924663606525296
0.0,43.0,1.0,3.0,6.0,5,R_2dMG9NoX9AKr83O,ecuador,1,CollectAction,95.25,63.888888888888886,8.0,Ecuador,EC,ECU,-0.00670716548335471
1.0,28.0,2.0,3.0,6.0,11,R_yO81kcXUjrXS00x,ecuador,1,FutureSelfCont,100.0,62.55555555555556,3.0,Ecuador,EC,ECU,1.0937990150951047
1.0,26.0,2.0,3.0,1.0,6,R_33fe5rA4M4n6L3T,ecuador,1,SystemJust,100.0,82.5,8.0,Ecuador,EC,ECU,1.1049908364631562
1.0,23.0,1.0,3.0,2.0,10,R_3JDbbt7WIIdlYHx,ecuador,1,DynamicNorm,65.25,69.44444444444444,8.0,Ecuador,EC,ECU,1.1346546986710435
1.0,38.0,1.0,3.0,7.0,11,R_1FzykLoBowobjgS,ecuador,1,FutureSelfCont,100.0,39.22222222222222,8.0,Ecuador,EC,ECU,0.8521631000466782
,45.0,2.0,3.0,6.0,1,R_ekyrgxnRh1Akx33,ecuador,1,Control,100.0,84.44444444444444,8.0,Ecuador,EC,ECU,
1.0,54.0,2.0,3.0,4.0,6,R_2Y8JboIJqR3mvcV,ecuador,1,SystemJust,99.5,86.77777777777777,2.0,Ecuador,EC,ECU,1.130027719300179
1.0,25.0,1.0,2.0,1.0,3,R_tPzmmOdtweKG3K1,ecuador,1,NegativeEmotions,100.0,100.0,2.0,Ecuador,EC,ECU,0.8706252515690011
1.0,45.0,1.0,4.0,4.0,8,R_1dsJhFyzmbH1xCH,ecuador,1,PluralIgnorance,84.0,73.77777777777777,8.0,Ecuador,EC,ECU,1.0003694550274094
1.0,44.0,2.0,3.0,7.0,2,R_2166dMtQPZVGmtP,ecuador,1,Identity-Social-Norms-Intervention,93.75,72.125,8.0,Ecuador,EC,ECU,0.80738862069615
1.0,29.0,2.0,3.0,3.0,9,R_1nVkan4Xne2zqyf,ecuador,1,Letter2Future,89.0,91.0,2.0,Ecuador,EC,ECU,1.1852720418576859
1.0,24.0,1.0,4.0,1.0,5,R_3NPTjp0HEn3m8ak,ecuador,1,CollectAction,100.0,67.22222222222223,0.0,Ecuador,EC,ECU,1.3404436892119365
1.0,33.0,2.0,3.0,1.0,8,R_1i4XhzHjDhsBQhq,ecuador,1,PluralIgnorance,78.5,64.88888888888889,0.0,Ecuador,EC,ECU,0.9368298981564014
,21.0,1.0,3.0,1.0,2,R_1E5IuFiegCDkLkA,ecuador,1,Identity-Social-Norms-Intervention,67.25,38.55555555555556,2.0,Ecuador,EC,ECU,
1.0,32.0,2.0,3.0,1.0,11,R_2z8x5QALb49uLQ3,ecuador,1,FutureSelfCont,99.0,100.0,8.0,Ecuador,EC,ECU,1.4108570746455462
1.0,33.0,2.0,3.0,3.0,6,R_3R3qJwmPog7a0ee,ecuador,1,SystemJust,81.75,56.333333333333336,8.0,Ecuador,EC,ECU,1.057198687737564
1.0,56.0,1.0,3.0,1.0,7,R_3Rlrs2mqjPWWHfF,ecuador,1,PsychDistance,100.0,99.375,8.0,Ecuador,EC,ECU,0.8669276966734552
1.0,39.0,1.0,4.0,8.0,4,R_1CwDDS8pWkGoMFS,ecuador,1,SciConsens,100.0,87.44444444444444,8.0,Ecuador,EC,ECU,1.0198703588670555
1.0,35.0,2.0,4.0,4.0,1,R_2pMNf0U4DrByPpA,ecuador,1,Control,100.0,87.88888888888889,8.0,Ecuador,EC,ECU,1.2274710290629265
1.0,24.0,2.0,3.0,1.0,11,R_xn0tCTA4z0jrDAl,ecuador,1,FutureSelfCont,100.0,81.625,0.0,Ecuador,EC,ECU,0.7934529213263093
1.0,33.0,2.0,3.0,1.0,2,R_2rMxTc32QQGEUY4,ecuador,1,Identity-Social-Norms-Intervention,78.75,70.88888888888889,0.0,Ecuador,EC,ECU,0.8175478730938692
1.0,42.0,1.0,3.0,4.0,11,R_3I0OzoikUmTkWgh,ecuador,1,FutureSelfCont,98.75,90.22222222222224,4.0,Ecuador,EC,ECU,0.9819300624421858
1.0,47.0,1.0,3.0,3.0,10,R_0D0FTIjZxDQjdEl,ecuador,1,DynamicNorm,43.0,52.55555555555556,2.0,Ecuador,EC,ECU,0.8731339356507584
1.0,25.0,2.0,3.0,3.0,9,R_3PazZcpLBhowDLS,ecuador,1,Letter2Future,43.0,37.66666666666666,0.0,Ecuador,EC,ECU,0.9557234810267985
,42.0,1.0,3.0,2.0,12,R_21nTatcGlV787vR,ecuador,1,BindingMoral,81.25,41.375,8.0,Ecuador,EC,ECU,
,23.0,1.0,3.0,5.0,3,R_1FES2J7Fjy3nhL5,ecuador,1,NegativeEmotions,99.25,95.88888888888889,8.0,Ecuador,EC,ECU,
1.0,29.0,2.0,4.0,5.0,10,R_WpRbIKRpgBEyrfz,ecuador,1,DynamicNorm,100.0,81.125,8.0,Ecuador,EC,ECU,0.9698186355519327
,21.0,2.0,3.0,1.0,5,R_25AQbUt3Y1TKANa,ecuador,1,CollectAction,3.5,52.0,8.0,Ecuador,EC,ECU,
1.0,32.0,2.0,3.0,2.0,2,R_OGYzR6CBtcK5olj,ecuador,1,Identity-Social-Norms-Intervention,72.0,55.888888888888886,7.0,Ecuador,EC,ECU,0.9901462034798573
1.0,25.0,2.0,2.0,6.0,6,R_PIgWfUsongm8h1v,ecuador,1,SystemJust,71.5,55.66666666666666,8.0,Ecuador,EC,ECU,0.9944002997886984
1.0,18.0,2.0,2.0,1.0,11,R_8wCgwAdqd52eeVH,ecuador,1,FutureSelfCont,100.0,42.333333333333336,8.0,Ecuador,EC,ECU,1.1063037623750622
0.0,23.0,1.0,2.0,4.0,6,R_3g6ijCJHTeFMelA,ecuador,1,SystemJust,96.25,69.11111111111111,8.0,Ecuador,EC,ECU,0.08593522139468959
1.0,26.0,2.0,3.0,1.0,5,R_33apxtGrFEKbBkJ,ecuador,1,CollectAction,,,8.0,Ecuador,EC,ECU,0.8785730928084966
1.0,42.0,2.0,3.0,8.0,11,R_eUT02clVMMBO78R,ecuador,1,FutureSelfCont,100.0,86.33333333333333,8.0,Ecuador,EC,ECU,1.3878127986015083
1.0,23.0,1.0,4.0,2.0,1,R_2uKYHbTcLvutPVA,ecuador,1,Control,76.75,90.0,0.0,Ecuador,EC,ECU,1.1546501700371976
1.0,20.0,2.0,3.0,1.0,7,R_DN7tcWdpMSsbWTv,ecuador,1,PsychDistance,100.0,46.333333333333336,1.0,Ecuador,EC,ECU,1.0743370002316681
1.0,25.0,1.0,3.0,1.0,5,R_3nqPkMTwHRACVJg,ecuador,1,CollectAction,71.5,66.33333333333333,8.0,Ecuador,EC,ECU,1.0670325326620949
1.0,24.0,1.0,2.0,1.0,10,R_3qOSoEPAcM8rcp3,ecuador,1,DynamicNorm,100.0,99.71428571428572,0.0,Ecuador,EC,ECU,1.1593743533654735
1.0,31.0,2.0,3.0,1.0,5,R_2txKlGiWuF3wH9b,ecuador,1,CollectAction,99.25,56.66666666666666,4.0,Ecuador,EC,ECU,1.0126321550571866
1.0,49.0,1.0,3.0,6.0,3,R_238O7IROVb5I2c8,ecuador,1,NegativeEmotions,64.75,64.11111111111111,8.0,Ecuador,EC,ECU,0.8573599626482434
1.0,22.0,1.0,3.0,1.0,10,R_6MrLEsiigDXiOit,ecuador,1,DynamicNorm,100.0,67.85714285714286,0.0,Ecuador,EC,ECU,0.9189864488633285
,22.0,1.0,4.0,5.0,4,R_3Is6UN6o6wrLB97,ecuador,1,SciConsens,29.75,36.888888888888886,8.0,Ecuador,EC,ECU,
1.0,39.0,2.0,3.0,2.0,1,R_Uszx3tMYc41FG6t,ecuador,1,Control,92.25,71.42857142857143,8.0,Ecuador,EC,ECU,1.1078897608121563
,41.0,2.0,3.0,1.0,4,R_3mjyKcaVLwTynb9,ecuador,1,SciConsens,93.75,81.22222222222223,1.0,Ecuador,EC,ECU,
,55.0,1.0,2.0,6.0,6,R_30tS4NwenPgsS3x,ecuador,1,SystemJust,81.25,75.66666666666667,8.0,Ecuador,EC,ECU,
1.0,40.0,1.0,2.0,2.0,12,R_T6FiagcqfbDWXrb,ecuador,1,BindingMoral,100.0,97.5,8.0,Ecuador,EC,ECU,1.2178908880315307
0.0,59.0,1.0,3.0,1.0,4,R_2V8i4Hbcrwo7Qpj,ecuador,1,SciConsens,100.0,65.0,2.0,Ecuador,EC,ECU,0.1419392903931771
,25.0,2.0,3.0,1.0,11,R_ut5wLgfHWZ07Sz7,ecuador,1,FutureSelfCont,83.5,68.625,0.0,Ecuador,EC,ECU,
1.0,44.0,2.0,4.0,1.0,12,R_2V9NyFDAA0OcQGR,ecuador,1,BindingMoral,100.0,84.33333333333333,8.0,Ecuador,EC,ECU,1.146548841796287
1.0,23.0,1.0,3.0,3.0,5,R_erDIMLvw25f3v1f,ecuador,1,CollectAction,94.25,76.71428571428571,0.0,Ecuador,EC,ECU,1.0227458221430066
,25.0,1.0,4.0,5.0,3,R_3P5pDyvicETXSy3,ecuador,1,NegativeEmotions,81.75,59.11111111111112,7.0,Ecuador,EC,ECU,
,22.0,1.0,3.0,1.0,1,R_Ox0W4PavNOBhtnP,ecuador,1,Control,19.25,23.11111111111111,8.0,Ecuador,EC,ECU,
1.0,21.0,3.0,2.0,9.0,12,R_2YDuIy0ShWsoYZ1,ecuador,1,BindingMoral,78.0,,8.0,Ecuador,EC,ECU,1.0841322995423919
1.0,18.0,1.0,3.0,1.0,6,R_2Uaoj8Ni88IbDhO,ecuador,1,SystemJust,74.25,52.0,8.0,Ecuador,EC,ECU,1.0159886399805977
1.0,21.0,1.0,3.0,1.0,5,R_2YQdcCVynQ2T6Zo,ecuador,1,CollectAction,97.5,88.88888888888889,3.0,Ecuador,EC,ECU,0.9129732407112645
1.0,22.0,1.0,3.0,2.0,4,R_yOzw5Sj95R7VdXX,ecuador,1,SciConsens,67.25,67.88888888888889,8.0,Ecuador,EC,ECU,1.369274986753657
,47.0,2.0,3.0,1.0,2,R_3NOkqSvQXk3CMQE,ecuador,1,Identity-Social-Norms-Intervention,89.0,76.55555555555556,8.0,Ecuador,EC,ECU,
,19.0,2.0,2.0,1.0,1,R_3hyWEdAJVbQkL1g,ecuador,1,Control,90.25,93.77777777777776,8.0,Ecuador,EC,ECU,
0.0,40.0,2.0,3.0,6.0,12,R_2ygEFaihIzU7Fpp,ecuador,1,BindingMoral,100.0,85.66666666666667,8.0,Ecuador,EC,ECU,0.12561081296839247
1.0,37.0,2.0,3.0,1.0,10,R_2wEnQOIBVqG7jRF,ecuador,1,DynamicNorm,89.25,94.44444444444444,8.0,Ecuador,EC,ECU,1.3265705850188387
1.0,23.0,2.0,3.0,1.0,5,R_WqSPY3g0dd940Pn,ecuador,1,CollectAction,97.25,100.0,7.0,Ecuador,EC,ECU,0.7922294561600753
0.0,23.0,2.0,1.0,9.0,8,R_1GvHwktKw1aZuaa,ecuador,1,PluralIgnorance,89.0,60.66666666666666,8.0,Ecuador,EC,ECU,-0.16807407481013462
,37.0,2.0,3.0,3.0,9,R_1IlPy26KViDsP6O,ecuador,1,Letter2Future,100.0,83.33333333333333,8.0,Ecuador,EC,ECU,
1.0,36.0,2.0,3.0,3.0,6,R_0BQlSA0sJycjX1L,ecuador,1,SystemJust,100.0,72.77777777777777,3.0,Ecuador,EC,ECU,0.9545380462534278
1.0,22.0,2.0,2.0,2.0,1,R_2U4nMDKOhPJvWNV,ecuador,1,Control,100.0,76.33333333333333,3.0,Ecuador,EC,ECU,1.099827634826561
1.0,37.0,2.0,4.0,5.0,10,R_2t5odupnzugDznf,ecuador,1,DynamicNorm,100.0,77.77777777777777,8.0,Ecuador,EC,ECU,0.7482056945521476
1.0,36.0,2.0,3.0,8.0,4,R_1GZV0ADNUpguzt0,ecuador,1,SciConsens,100.0,62.333333333333336,8.0,Ecuador,EC,ECU,1.018434724892081
1.0,44.0,2.0,4.0,6.0,11,R_2aakjtYL8f1nLZA,ecuador,1,FutureSelfCont,100.0,75.55555555555556,8.0,Ecuador,EC,ECU,0.653661498897242
1.0,25.0,2.0,3.0,1.0,12,R_1XMsufAMGXapbdT,ecuador,1,BindingMoral,100.0,89.0,2.0,Ecuador,EC,ECU,0.9397770474591008
1.0,23.0,2.0,3.0,6.0,5,R_28B5qrHi6NiJ2Rk,ecuador,1,CollectAction,76.5,51.55555555555556,1.0,Ecuador,EC,ECU,1.018483871755698
1.0,40.0,2.0,3.0,1.0,3,R_1JDv8IlCv1n1jhb,ecuador,1,NegativeEmotions,92.5,75.55555555555556,1.0,Ecuador,EC,ECU,1.0819360000182794
1.0,23.0,2.0,3.0,1.0,2,R_1od4KeAN9GaNrDo,ecuador,1,Identity-Social-Norms-Intervention,100.0,77.44444444444444,7.0,Ecuador,EC,ECU,0.9372117197127551
,45.0,2.0,3.0,6.0,10,R_2wHNRzJwEFTWmDi,ecuador,1,DynamicNorm,92.5,79.0,8.0,Ecuador,EC,ECU,
,25.0,2.0,3.0,1.0,1,R_3M3x1sbibrrpmli,ecuador,1,Control,100.0,44.888888888888886,2.0,Ecuador,EC,ECU,
1.0,22.0,4.0,2.0,5.0,4,R_1lioKbgmwpTunBC,ecuador,1,SciConsens,100.0,100.0,8.0,Ecuador,EC,ECU,0.9484840671158971
1.0,46.0,2.0,2.0,1.0,11,R_vqSu6NsIpk3EkTL,ecuador,1,FutureSelfCont,99.75,99.44444444444444,5.0,Ecuador,EC,ECU,1.0444022628065173
,22.0,2.0,2.0,8.0,1,R_2vksz9n4QQiZ5EH,ecuador,1,Control,100.0,62.55555555555556,1.0,Ecuador,EC,ECU,
1.0,20.0,1.0,3.0,6.0,7,R_3mkl9ejqgpyXUFA,ecuador,1,PsychDistance,100.0,80.875,2.0,Ecuador,EC,ECU,0.7216326025915262
1.0,26.0,2.0,3.0,5.0,10,R_6XccsCFUcMpR8Ln,ecuador,1,DynamicNorm,91.0,76.77777777777777,1.0,Ecuador,EC,ECU,0.9229404186472333
1.0,27.0,1.0,3.0,9.0,12,R_br2h5E5FkbxA0uJ,ecuador,1,BindingMoral,66.0,,7.0,Ecuador,EC,ECU,0.8039482525726998
1.0,22.0,2.0,3.0,1.0,9,R_22LhDZhsTpZtJT8,ecuador,1,Letter2Future,100.0,73.11111111111111,8.0,Ecuador,EC,ECU,0.9010556572433827
0.0,49.0,1.0,4.0,8.0,5,R_pgYxArb7Df4na1P,ecuador,1,CollectAction,46.0,47.333333333333336,8.0,Ecuador,EC,ECU,0.22783986090903616
1.0,26.0,2.0,3.0,3.0,7,R_27CfzezQM2MA9qj,ecuador,1,PsychDistance,78.75,77.33333333333333,0.0,Ecuador,EC,ECU,0.9916342819448782
0.0,27.0,2.0,3.0,3.0,9,R_1lfV7fcLPH3EeGV,ecuador,1,Letter2Future,100.0,79.11111111111111,8.0,Ecuador,EC,ECU,-0.004246248213355924
,33.0,1.0,3.0,4.0,4,R_3rZG4iu3yx1TKso,ecuador,1,SciConsens,94.5,80.88888888888889,3.0,Ecuador,EC,ECU,
1.0,27.0,1.0,4.0,1.0,1,R_3juDYj28lmJsVxL,ecuador,1,Control,100.0,95.25,2.0,Ecuador,EC,ECU,1.1063852314594955
1.0,25.0,2.0,3.0,2.0,8,R_3rGUKswyClNWhUu,ecuador,1,PluralIgnorance,47.75,58.11111111111112,8.0,Ecuador,EC,ECU,0.9499696842140448
1.0,51.0,1.0,3.0,5.0,9,R_dapiD3SwxYyjjgd,ecuador,1,Letter2Future,99.5,99.88888888888889,5.0,Ecuador,EC,ECU,0.8970361481471831
1.0,40.0,1.0,4.0,6.0,4,R_2zO0oyieX5Juxjd,ecuador,1,SciConsens,76.0,83.66666666666667,8.0,Ecuador,EC,ECU,1.0641120326615527
1.0,43.0,1.0,3.0,7.0,12,R_BRoIuIZESVSU51L,ecuador,1,BindingMoral,100.0,94.44444444444444,8.0,Ecuador,EC,ECU,0.8757615056824237
1.0,27.0,1.0,3.0,1.0,8,R_9LZLoqa9GQovIAh,ecuador,1,PluralIgnorance,100.0,90.44444444444444,2.0,Ecuador,EC,ECU,1.0790492588817517
1.0,35.0,2.0,3.0,6.0,9,R_REOxP2uF0CCPUBz,ecuador,1,Letter2Future,93.5,68.33333333333333,2.0,Ecuador,EC,ECU,1.3632473870479513
,36.0,1.0,3.0,5.0,5,R_2CPvKLakjGZ6Vys,ecuador,1,CollectAction,78.0,93.88888888888889,0.0,Ecuador,EC,ECU,
1.0,41.0,1.0,3.0,5.0,8,R_Ut0faPvcOvBL0Jz,ecuador,1,PluralIgnorance,46.25,36.77777777777778,8.0,Ecuador,EC,ECU,0.9788995977176662
1.0,34.0,1.0,3.0,1.0,6,R_3htov2DuANYhjJ2,ecuador,1,SystemJust,96.25,73.11111111111111,8.0,Ecuador,EC,ECU,1.1259910575365364
,24.0,1.0,2.0,1.0,4,R_UrvQ3AEPv8XwSE9,ecuador,1,SciConsens,66.5,61.5,1.0,Ecuador,EC,ECU,
1.0,32.0,1.0,4.0,8.0,11,R_3JCsZO9PSomPYU4,ecuador,1,FutureSelfCont,97.0,93.66666666666669,8.0,Ecuador,EC,ECU,0.7342017817929116
1.0,51.0,2.0,3.0,6.0,7,R_10IMMHOF5j4RcTR,ecuador,1,PsychDistance,100.0,97.66666666666669,6.0,Ecuador,EC,ECU,0.8401877143441618
1.0,24.0,2.0,3.0,3.0,9,R_1exhw9f5Rgv3JMT,ecuador,1,Letter2Future,98.25,81.33333333333333,0.0,Ecuador,EC,ECU,1.1802818462838174
1.0,30.0,1.0,3.0,4.0,5,R_2uK9gatzKb1vcLz,ecuador,1,CollectAction,86.75,83.0,2.0,Ecuador,EC,ECU,0.9677872752746364
0.0,33.0,1.0,2.0,3.0,11,R_DzTdm1L7CNCK1Ut,ecuador,1,FutureSelfCont,46.5,90.0,8.0,Ecuador,EC,ECU,0.14842930919828676
1.0,29.0,1.0,3.0,8.0,3,R_3fcOo0vSJY1O1tH,ecuador,1,NegativeEmotions,100.0,100.0,0.0,Ecuador,EC,ECU,1.1955882717608297
,33.0,1.0,3.0,4.0,4,R_ukY6HcU7MbNzI77,ecuador,1,SciConsens,100.0,,1.0,Ecuador,EC,ECU,
,25.0,2.0,2.0,9.0,10,R_u7x2k0BxSSN0ImJ,ecuador,1,DynamicNorm,94.0,68.33333333333333,1.0,Ecuador,EC,ECU,
,25.0,3.0,3.0,2.0,11,R_u9q4rMbRMtnh3rz,ecuador,1,FutureSelfCont,66.25,49.0,2.0,Ecuador,EC,ECU,
1.0,30.0,2.0,3.0,2.0,10,R_1pAqb5j5xkAC10x,ecuador,1,DynamicNorm,100.0,95.55555555555556,8.0,Ecuador,EC,ECU,0.6546687339476305
,25.0,2.0,3.0,3.0,9,R_1rJJ1AdNFiNk81e,ecuador,1,Letter2Future,64.25,70.66666666666667,8.0,Ecuador,EC,ECU,
1.0,25.0,1.0,3.0,1.0,7,R_xuu8WyJhRiWlT4R,ecuador,1,PsychDistance,83.0,61.77777777777778,1.0,Ecuador,EC,ECU,0.9312303126616932
0.0,22.0,1.0,2.0,6.0,5,R_3W5snandAfYQgXT,ecuador,1,CollectAction,91.75,79.44444444444444,3.0,Ecuador,EC,ECU,-0.07151547968595903
1.0,23.0,2.0,4.0,1.0,3,R_2EFTfza6iqQbzez,ecuador,1,NegativeEmotions,97.75,85.88888888888889,8.0,Ecuador,EC,ECU,1.1801296385401168
